Time,Signal,Price,Balance
2025-07-15T09:40:00.000000000Z,BUY,198.67,-98820.0
2025-07-15T15:45:00.000000000Z,SELL,199.354,299888.0
2025-07-15T16:40:00.000000000Z,BUY,199.388,-98888.0
2025-07-15T17:15:00.000000000Z,SELL,199.318,299748.0
2025-07-15T17:35:00.000000000Z,BUY,199.367,-98986.0
2025-07-15T17:55:00.000000000Z,SELL,199.36,299734.0
2025-07-15T18:50:00.000000000Z,BUY,199.326,-98918.0
2025-07-15T18:55:00.000000000Z,SELL,199.312,299706.0
2025-07-15T19:05:00.000000000Z,BUY,199.344,-98982.0
2025-07-15T19:10:00.000000000Z,SELL,199.302,299622.0
2025-07-15T19:35:00.000000000Z,BUY,199.336,-99050.0
2025-07-15T19:55:00.000000000Z,SELL,199.254,299458.0
2025-07-15T21:10:00.000000000Z,BUY,199.31,-99162.0
2025-07-15T22:05:00.000000000Z,SELL,199.286,299410.0
2025-07-15T22:25:00.000000000Z,BUY,199.334,-99258.0
2025-07-15T22:30:00.000000000Z,SELL,199.294,299330.0
2025-07-15T22:40:00.000000000Z,BUY,199.298,-99266.0
2025-07-15T23:35:00.000000000Z,SELL,199.211,299156.0
2025-07-16T00:30:00.000000000Z,BUY,199.383,-99610.0
2025-07-16T01:35:00.000000000Z,SELL,199.31,299010.0
2025-07-16T02:40:00.000000000Z,BUY,199.34,-99670.0
2025-07-16T02:50:00.000000000Z,SELL,199.32,298970.0
2025-07-16T03:15:00.000000000Z,BUY,199.397,-99824.0
2025-07-16T05:00:00.000000000Z,SELL,199.469,299114.0
2025-07-16T06:10:00.000000000Z,BUY,199.483,-99852.0
2025-07-16T06:30:00.000000000Z,SELL,199.392,298932.0
2025-07-16T06:40:00.000000000Z,BUY,199.462,-99992.0
2025-07-16T06:50:00.000000000Z,SELL,199.374,298756.0
2025-07-16T07:55:00.000000000Z,BUY,199.414,-100072.0
2025-07-16T08:20:00.000000000Z,SELL,199.348,298624.0
2025-07-16T08:40:00.000000000Z,BUY,199.416,-100208.0
2025-07-16T08:50:00.000000000Z,SELL,199.328,298448.0
2025-07-16T10:25:00.000000000Z,BUY,199.172,-99896.0
2025-07-16T12:20:00.000000000Z,SELL,199.216,298536.0
2025-07-16T16:05:00.000000000Z,BUY,198.984,-99432.0
2025-07-16T17:10:00.000000000Z,SELL,198.66,297888.0
2025-07-16T19:00:00.000000000Z,BUY,198.418,-98948.0
2025-07-16T20:35:00.000000000Z,SELL,198.399,297850.0
2025-07-16T20:45:00.000000000Z,BUY,198.469,-99088.0
2025-07-16T21:30:00.000000000Z,SELL,198.376,297664.0
2025-07-16T22:30:00.000000000Z,BUY,198.363,-99062.0
2025-07-16T22:45:00.000000000Z,SELL,198.324,297586.0
2025-07-16T23:10:00.000000000Z,BUY,198.384,-99182.0
2025-07-16T23:20:00.000000000Z,SELL,198.286,297390.0
2025-07-16T23:40:00.000000000Z,BUY,198.482,-99574.0
2025-07-17T01:50:00.000000000Z,SELL,198.818,298062.0
2025-07-17T02:00:00.000000000Z,BUY,198.836,-99610.0
2025-07-17T02:15:00.000000000Z,SELL,198.758,297906.0
2025-07-17T03:20:00.000000000Z,BUY,198.87,-99834.0
2025-07-17T04:40:00.000000000Z,SELL,198.865,297896.0
2025-07-17T06:05:00.000000000Z,BUY,199.051,-100206.0
2025-07-17T10:40:00.000000000Z,SELL,199.178,298150.0
2025-07-17T12:00:00.000000000Z,BUY,199.262,-100374.0
2025-07-17T13:05:00.000000000Z,SELL,199.138,297902.0
2025-07-17T14:55:00.000000000Z,BUY,199.108,-100314.0
2025-07-17T16:50:00.000000000Z,SELL,199.204,298094.0
2025-07-17T17:45:00.000000000Z,BUY,199.286,-100478.0
2025-07-17T19:45:00.000000000Z,SELL,199.378,298278.0
2025-07-17T21:00:00.000000000Z,BUY,199.388,-100498.0
2025-07-17T21:45:00.000000000Z,SELL,199.342,298186.0
2025-07-17T23:35:00.000000000Z,BUY,199.286,-100386.0
2025-07-18T01:30:00.000000000Z,SELL,199.465,298544.0
2025-07-18T02:45:00.000000000Z,BUY,199.506,-100468.0
2025-07-18T04:45:00.000000000Z,SELL,199.6,298732.0
2025-07-18T06:25:00.000000000Z,BUY,199.62,-100508.0
2025-07-18T08:10:00.000000000Z,SELL,199.796,299084.0
2025-07-18T09:30:00.000000000Z,BUY,199.8,-100516.0
2025-07-18T10:20:00.000000000Z,SELL,199.654,298792.0
2025-07-18T10:55:00.000000000Z,BUY,199.791,-100790.0
2025-07-18T12:25:00.000000000Z,SELL,199.786,298782.0
2025-07-18T13:45:00.000000000Z,BUY,199.748,-100714.0
2025-07-18T13:50:00.000000000Z,SELL,199.674,298634.0
2025-07-18T16:00:00.000000000Z,BUY,199.598,-100562.0
2025-07-18T16:25:00.000000000Z,SELL,199.524,298486.0
2025-07-18T17:40:00.000000000Z,BUY,199.578,-100670.0
2025-07-18T18:45:00.000000000Z,SELL,199.584,298498.0
2025-07-18T18:55:00.000000000Z,BUY,199.602,-100706.0
2025-07-18T19:10:00.000000000Z,SELL,199.516,298326.0
2025-07-18T20:50:00.000000000Z,BUY,199.572,-100818.0
2025-07-20T21:00:00.000000000Z,SELL,198.563,296308.0
2025-07-20T22:10:00.000000000Z,BUY,199.184,-102060.0
2025-07-20T23:25:00.000000000Z,SELL,199.114,296168.0
2025-07-21T01:20:00.000000000Z,BUY,199.126,-102084.0
2025-07-21T03:50:00.000000000Z,SELL,199.173,296262.0
2025-07-21T04:20:00.000000000Z,BUY,199.217,-102172.0
2025-07-21T05:00:00.000000000Z,SELL,199.122,296072.0
2025-07-21T07:10:00.000000000Z,BUY,199.12,-102168.0
2025-07-21T08:20:00.000000000Z,SELL,198.986,295804.0
2025-07-21T09:45:00.000000000Z,BUY,199.036,-102268.0
2025-07-21T10:30:00.000000000Z,SELL,198.895,295522.0
