time,open,high,low,close,volume
2025-07-08T17:15:00.000000000Z,146.75,146.782,146.746,146.778,1185
2025-07-08T17:20:00.000000000Z,146.778,146.81,146.76,146.784,1412
2025-07-08T17:25:00.000000000Z,146.784,146.802,146.719,146.73,993
2025-07-08T17:30:00.000000000Z,146.731,146.737,146.704,146.728,1023
2025-07-08T17:35:00.000000000Z,146.728,146.729,146.703,146.718,832
2025-07-08T17:40:00.000000000Z,146.719,146.73,146.684,146.707,1032
2025-07-08T17:45:00.000000000Z,146.706,146.758,146.696,146.728,764
2025-07-08T17:50:00.000000000Z,146.73,146.748,146.714,146.723,1008
2025-07-08T17:55:00.000000000Z,146.722,146.723,146.692,146.718,929
2025-07-08T18:00:00.000000000Z,146.718,146.728,146.675,146.688,1372
2025-07-08T18:05:00.000000000Z,146.688,146.688,146.654,146.67,849
2025-07-08T18:10:00.000000000Z,146.669,146.706,146.662,146.701,847
2025-07-08T18:15:00.000000000Z,146.7,146.732,146.7,146.701,884
2025-07-08T18:20:00.000000000Z,146.702,146.722,146.696,146.703,1032
2025-07-08T18:25:00.000000000Z,146.704,146.73,146.69,146.726,893
2025-07-08T18:30:00.000000000Z,146.727,146.764,146.727,146.74,749
2025-07-08T18:35:00.000000000Z,146.74,146.742,146.694,146.702,811
2025-07-08T18:40:00.000000000Z,146.702,146.718,146.692,146.7,923
2025-07-08T18:45:00.000000000Z,146.699,146.707,146.678,146.681,772
2025-07-08T18:50:00.000000000Z,146.682,146.691,146.66,146.662,1058
2025-07-08T18:55:00.000000000Z,146.662,146.682,146.654,146.664,693
2025-07-08T19:00:00.000000000Z,146.664,146.664,146.617,146.632,798
2025-07-08T19:05:00.000000000Z,146.631,146.654,146.62,146.652,689
2025-07-08T19:10:00.000000000Z,146.653,146.665,146.628,146.656,816
2025-07-08T19:15:00.000000000Z,146.656,146.662,146.642,146.654,691
2025-07-08T19:20:00.000000000Z,146.652,146.652,146.618,146.623,796
2025-07-08T19:25:00.000000000Z,146.622,146.667,146.62,146.664,569
2025-07-08T19:30:00.000000000Z,146.664,146.676,146.65,146.671,787
2025-07-08T19:35:00.000000000Z,146.67,146.686,146.664,146.682,608
2025-07-08T19:40:00.000000000Z,146.682,146.694,146.668,146.677,503
2025-07-08T19:45:00.000000000Z,146.676,146.684,146.648,146.663,752
2025-07-08T19:50:00.000000000Z,146.664,146.668,146.624,146.632,862
2025-07-08T19:55:00.000000000Z,146.633,146.642,146.618,146.626,1327
2025-07-08T20:00:00.000000000Z,146.626,146.646,146.571,146.591,1103
2025-07-08T20:05:00.000000000Z,146.592,146.618,146.573,146.577,550
2025-07-08T20:10:00.000000000Z,146.576,146.579,146.529,146.532,328
2025-07-08T20:15:00.000000000Z,146.532,146.576,146.524,146.567,404
2025-07-08T20:20:00.000000000Z,146.566,146.566,146.527,146.543,941
2025-07-08T20:25:00.000000000Z,146.542,146.56,146.532,146.536,800
2025-07-08T20:30:00.000000000Z,146.536,146.552,146.528,146.55,658
2025-07-08T20:35:00.000000000Z,146.551,146.564,146.543,146.552,801
2025-07-08T20:40:00.000000000Z,146.552,146.554,146.54,146.546,876
2025-07-08T20:45:00.000000000Z,146.548,146.552,146.534,146.546,1547
2025-07-08T20:50:00.000000000Z,146.546,146.583,146.523,146.578,1333
2025-07-08T20:55:00.000000000Z,146.58,146.594,146.542,146.562,499
2025-07-08T21:00:00.000000000Z,146.638,146.638,146.638,146.638,1
2025-07-08T21:05:00.000000000Z,146.631,146.637,146.599,146.601,30
2025-07-08T21:10:00.000000000Z,146.596,146.617,146.574,146.582,36
2025-07-08T21:15:00.000000000Z,146.575,146.582,146.548,146.551,56
2025-07-08T21:20:00.000000000Z,146.55,146.556,146.547,146.556,55
2025-07-08T21:25:00.000000000Z,146.556,146.556,146.544,146.546,52
2025-07-08T21:30:00.000000000Z,146.547,146.55,146.536,146.538,36
2025-07-08T21:35:00.000000000Z,146.538,146.548,146.536,146.544,83
2025-07-08T21:40:00.000000000Z,146.544,146.544,146.534,146.54,138
2025-07-08T21:45:00.000000000Z,146.539,146.543,146.538,146.538,45
2025-07-08T21:50:00.000000000Z,146.538,146.606,146.535,146.6,283
2025-07-08T21:55:00.000000000Z,146.598,146.598,146.544,146.562,236
2025-07-08T22:00:00.000000000Z,146.562,146.6,146.542,146.6,228
2025-07-08T22:05:00.000000000Z,146.6,146.618,146.562,146.562,97
2025-07-08T22:10:00.000000000Z,146.564,146.615,146.564,146.608,123
2025-07-08T22:15:00.000000000Z,146.607,146.608,146.586,146.592,144
2025-07-08T22:20:00.000000000Z,146.592,146.598,146.57,146.598,209
2025-07-08T22:25:00.000000000Z,146.598,146.6,146.588,146.596,97
2025-07-08T22:30:00.000000000Z,146.594,146.596,146.577,146.58,116
2025-07-08T22:35:00.000000000Z,146.581,146.591,146.576,146.578,157
2025-07-08T22:40:00.000000000Z,146.578,146.596,146.555,146.566,183
2025-07-08T22:45:00.000000000Z,146.565,146.568,146.564,146.564,64
2025-07-08T22:50:00.000000000Z,146.565,146.598,146.564,146.583,163
2025-07-08T22:55:00.000000000Z,146.584,146.594,146.574,146.588,71
2025-07-08T23:00:00.000000000Z,146.587,146.62,146.586,146.616,313
2025-07-08T23:05:00.000000000Z,146.616,146.684,146.616,146.661,362
