time,open,high,low,close,volume
2025-07-09T06:25:00.000000000Z,1.35859,1.3587,1.35819,1.35837,493
2025-07-09T06:30:00.000000000Z,1.35838,1.35874,1.35819,1.35865,771
2025-07-09T06:35:00.000000000Z,1.35866,1.35926,1.35866,1.35924,679
2025-07-09T06:40:00.000000000Z,1.35924,1.35926,1.3586,1.35888,900
2025-07-09T06:45:00.000000000Z,1.35888,1.35988,1.35882,1.3596,1044
2025-07-09T06:50:00.000000000Z,1.35961,1.36066,1.3596,1.36052,919
2025-07-09T06:55:00.000000000Z,1.36052,1.36066,1.36026,1.36029,930
2025-07-09T07:00:00.000000000Z,1.3603,1.36052,1.35969,1.35991,1181
2025-07-09T07:05:00.000000000Z,1.35992,1.35996,1.35948,1.35958,999
2025-07-09T07:10:00.000000000Z,1.3596,1.36012,1.3596,1.35981,799
2025-07-09T07:15:00.000000000Z,1.35982,1.36034,1.3597,1.36022,960
2025-07-09T07:20:00.000000000Z,1.36024,1.36032,1.35998,1.36029,860
2025-07-09T07:25:00.000000000Z,1.36028,1.36028,1.35982,1.35994,507
2025-07-09T07:30:00.000000000Z,1.35992,1.36021,1.35971,1.3598,772
2025-07-09T07:35:00.000000000Z,1.35979,1.35984,1.3592,1.35921,777
2025-07-09T07:40:00.000000000Z,1.3592,1.35956,1.35912,1.35948,752
2025-07-09T07:45:00.000000000Z,1.35951,1.35956,1.3586,1.35862,833
2025-07-09T07:50:00.000000000Z,1.35862,1.35863,1.35794,1.35844,888
2025-07-09T07:55:00.000000000Z,1.35844,1.3589,1.35826,1.3586,1496
2025-07-09T08:00:00.000000000Z,1.3586,1.35918,1.35828,1.35909,1609
2025-07-09T08:05:00.000000000Z,1.3591,1.35944,1.35901,1.3593,869
2025-07-09T08:10:00.000000000Z,1.35931,1.35944,1.35897,1.35902,874
2025-07-09T08:15:00.000000000Z,1.35905,1.35921,1.35861,1.35904,765
2025-07-09T08:20:00.000000000Z,1.35904,1.35942,1.3589,1.3592,906
2025-07-09T08:25:00.000000000Z,1.35918,1.35948,1.35881,1.35946,752
2025-07-09T08:30:00.000000000Z,1.35946,1.35996,1.35943,1.3598,697
2025-07-09T08:35:00.000000000Z,1.3598,1.35999,1.35958,1.35997,680
2025-07-09T08:40:00.000000000Z,1.35998,1.36042,1.3599,1.36036,520
2025-07-09T08:45:00.000000000Z,1.36036,1.36055,1.35988,1.35989,742
2025-07-09T08:50:00.000000000Z,1.3599,1.36009,1.35956,1.3599,964
2025-07-09T08:55:00.000000000Z,1.35992,1.3602,1.3598,1.36014,939
2025-07-09T09:00:00.000000000Z,1.36012,1.36024,1.35958,1.36024,1027
2025-07-09T09:05:00.000000000Z,1.36023,1.36052,1.36002,1.36051,744
2025-07-09T09:10:00.000000000Z,1.3605,1.36086,1.36028,1.36028,826
2025-07-09T09:15:00.000000000Z,1.36028,1.36032,1.35998,1.3602,711
2025-07-09T09:20:00.000000000Z,1.3602,1.3603,1.35999,1.36005,588
2025-07-09T09:25:00.000000000Z,1.36006,1.36015,1.35968,1.35976,689
2025-07-09T09:30:00.000000000Z,1.35975,1.36002,1.35943,1.35947,611
2025-07-09T09:35:00.000000000Z,1.35946,1.35962,1.35928,1.35962,607
2025-07-09T09:40:00.000000000Z,1.35961,1.35964,1.35936,1.3595,505
2025-07-09T09:45:00.000000000Z,1.35951,1.35978,1.35925,1.35946,534
2025-07-09T09:50:00.000000000Z,1.35946,1.35979,1.35938,1.35952,559
2025-07-09T09:55:00.000000000Z,1.35954,1.35982,1.35954,1.35972,608
2025-07-09T10:00:00.000000000Z,1.35972,1.36038,1.35962,1.36006,724
2025-07-09T10:05:00.000000000Z,1.36006,1.3602,1.35976,1.36016,701
2025-07-09T10:10:00.000000000Z,1.36017,1.36018,1.35941,1.35968,625
2025-07-09T10:15:00.000000000Z,1.35968,1.36022,1.35946,1.35968,849
2025-07-09T10:20:00.000000000Z,1.35968,1.3597,1.35906,1.35925,709
2025-07-09T10:25:00.000000000Z,1.35924,1.3595,1.35907,1.35938,698
2025-07-09T10:30:00.000000000Z,1.3594,1.35953,1.35932,1.3594,651
2025-07-09T10:35:00.000000000Z,1.35938,1.35939,1.35856,1.35858,606
2025-07-09T10:40:00.000000000Z,1.35857,1.3587,1.35826,1.3585,799
2025-07-09T10:45:00.000000000Z,1.3585,1.35864,1.35834,1.35846,532
2025-07-09T10:50:00.000000000Z,1.35846,1.35862,1.3584,1.35848,357
2025-07-09T10:55:00.000000000Z,1.35847,1.35854,1.35819,1.35832,442
2025-07-09T11:00:00.000000000Z,1.35832,1.35848,1.35786,1.35804,504
2025-07-09T11:05:00.000000000Z,1.35802,1.35838,1.35802,1.35836,503
2025-07-09T11:10:00.000000000Z,1.35838,1.35844,1.35808,1.35828,489
2025-07-09T11:15:00.000000000Z,1.35828,1.35834,1.35804,1.35818,475
2025-07-09T11:20:00.000000000Z,1.35821,1.35854,1.35808,1.35852,509
2025-07-09T11:25:00.000000000Z,1.35852,1.35874,1.35842,1.35864,472
2025-07-09T11:30:00.000000000Z,1.35864,1.3588,1.3585,1.35858,395
2025-07-09T11:35:00.000000000Z,1.35858,1.35879,1.35842,1.3585,417
2025-07-09T11:40:00.000000000Z,1.3585,1.35868,1.35832,1.35868,405
2025-07-09T11:45:00.000000000Z,1.35868,1.35882,1.35833,1.35833,471
2025-07-09T11:50:00.000000000Z,1.35831,1.35868,1.35766,1.3577,775
2025-07-09T11:55:00.000000000Z,1.35769,1.35782,1.3574,1.35774,1023
2025-07-09T12:00:00.000000000Z,1.35774,1.358,1.35765,1.35776,1228
2025-07-09T12:05:00.000000000Z,1.35775,1.35829,1.35774,1.35812,916
2025-07-09T12:10:00.000000000Z,1.35811,1.35842,1.35785,1.3584,780
2025-07-09T12:15:00.000000000Z,1.35839,1.3599,1.35838,1.35916,1212
2025-07-09T12:20:00.000000000Z,1.35916,1.3594,1.35899,1.35926,1135
2025-07-09T12:25:00.000000000Z,1.35926,1.3594,1.3587,1.359,678
2025-07-09T12:30:00.000000000Z,1.359,1.35926,1.3586,1.35924,852
2025-07-09T12:35:00.000000000Z,1.35926,1.35952,1.35896,1.35937,845
2025-07-09T12:40:00.000000000Z,1.35936,1.35956,1.359,1.3592,925
2025-07-09T12:45:00.000000000Z,1.3592,1.35991,1.35916,1.35981,602
2025-07-09T12:50:00.000000000Z,1.3598,1.36132,1.3598,1.36132,1111
2025-07-09T12:55:00.000000000Z,1.36131,1.36131,1.36072,1.36084,1076
2025-07-09T13:00:00.000000000Z,1.36083,1.36124,1.36063,1.3609,1349
2025-07-09T13:05:00.000000000Z,1.3609,1.36095,1.36036,1.36062,965
2025-07-09T13:10:00.000000000Z,1.36064,1.36164,1.36063,1.36134,1263
2025-07-09T13:15:00.000000000Z,1.36133,1.362,1.3612,1.36134,1237
2025-07-09T13:20:00.000000000Z,1.36133,1.36136,1.36076,1.36077,943
2025-07-09T13:25:00.000000000Z,1.36078,1.3609,1.36026,1.3604,909
2025-07-09T13:30:00.000000000Z,1.36039,1.36062,1.35983,1.3601,1182
2025-07-09T13:35:00.000000000Z,1.36008,1.3602,1.35918,1.35926,1437
2025-07-09T13:40:00.000000000Z,1.35926,1.35946,1.35912,1.35932,1053
2025-07-09T13:45:00.000000000Z,1.35932,1.35936,1.35851,1.35868,999
2025-07-09T13:50:00.000000000Z,1.35868,1.35896,1.35846,1.35882,871
2025-07-09T13:55:00.000000000Z,1.35882,1.35893,1.35847,1.3586,1066
2025-07-09T14:00:00.000000000Z,1.35864,1.35905,1.3585,1.35851,1054
2025-07-09T14:05:00.000000000Z,1.3585,1.36013,1.35836,1.3598,1146
2025-07-09T14:10:00.000000000Z,1.3598,1.36086,1.35957,1.36066,976
2025-07-09T14:15:00.000000000Z,1.36066,1.36104,1.36046,1.36047,1070
2025-07-09T14:20:00.000000000Z,1.36047,1.36165,1.36028,1.36122,1124
2025-07-09T14:25:00.000000000Z,1.36118,1.36124,1.36019,1.36021,1102
2025-07-09T14:30:00.000000000Z,1.3602,1.36021,1.35978,1.3599,1009
2025-07-09T14:35:00.000000000Z,1.3599,1.36015,1.35951,1.35986,729
2025-07-09T14:40:00.000000000Z,1.35986,1.35986,1.3592,1.35968,716
2025-07-09T14:45:00.000000000Z,1.35968,1.35968,1.35916,1.3594,809
2025-07-09T14:50:00.000000000Z,1.3594,1.35958,1.35855,1.35872,832
2025-07-09T14:55:00.000000000Z,1.35872,1.35901,1.35828,1.35882,1071
2025-07-09T15:00:00.000000000Z,1.35883,1.35925,1.35878,1.35922,1220
2025-07-09T15:05:00.000000000Z,1.35922,1.35946,1.35893,1.35906,714
2025-07-09T15:10:00.000000000Z,1.35904,1.35912,1.35868,1.35869,886
2025-07-09T15:15:00.000000000Z,1.3587,1.35899,1.3585,1.3586,577
2025-07-09T15:20:00.000000000Z,1.35861,1.35862,1.35816,1.35825,573
2025-07-09T15:25:00.000000000Z,1.35824,1.3585,1.35816,1.35831,372
2025-07-09T15:30:00.000000000Z,1.35832,1.3586,1.3582,1.35842,764
2025-07-09T15:35:00.000000000Z,1.35842,1.35875,1.3584,1.35868,598
2025-07-09T15:40:00.000000000Z,1.35869,1.35885,1.3585,1.35852,480
2025-07-09T15:45:00.000000000Z,1.35853,1.35874,1.35852,1.35862,471
2025-07-09T15:50:00.000000000Z,1.35864,1.35867,1.3581,1.35817,361
2025-07-09T15:55:00.000000000Z,1.35818,1.35845,1.3581,1.35832,450
2025-07-09T16:00:00.000000000Z,1.35832,1.3588,1.35824,1.35835,617
2025-07-09T16:05:00.000000000Z,1.35834,1.35853,1.35826,1.35829,463
2025-07-09T16:10:00.000000000Z,1.35828,1.35844,1.3581,1.35838,397
2025-07-09T16:15:00.000000000Z,1.35836,1.35866,1.35836,1.35858,511
2025-07-09T16:20:00.000000000Z,1.35858,1.35858,1.35819,1.35824,494
2025-07-09T16:25:00.000000000Z,1.35823,1.35836,1.35792,1.358,583
2025-07-09T16:30:00.000000000Z,1.358,1.3583,1.35799,1.35822,421
2025-07-09T16:35:00.000000000Z,1.35821,1.35851,1.3581,1.3583,417
2025-07-09T16:40:00.000000000Z,1.3583,1.35862,1.35826,1.3585,449
2025-07-09T16:45:00.000000000Z,1.35849,1.35856,1.35818,1.35824,648
2025-07-09T16:50:00.000000000Z,1.35824,1.35842,1.35808,1.35841,517
2025-07-09T16:55:00.000000000Z,1.35842,1.35846,1.35814,1.35842,514
2025-07-09T17:00:00.000000000Z,1.35841,1.35852,1.35808,1.35812,684
2025-07-09T17:05:00.000000000Z,1.35813,1.35864,1.3581,1.35852,571
2025-07-09T17:10:00.000000000Z,1.3585,1.35912,1.35848,1.3589,704
2025-07-09T17:15:00.000000000Z,1.35886,1.35894,1.35868,1.3589,483
2025-07-09T17:20:00.000000000Z,1.35892,1.359,1.35882,1.3589,292
2025-07-09T17:25:00.000000000Z,1.3589,1.35893,1.35874,1.35886,396
2025-07-09T17:30:00.000000000Z,1.35886,1.35898,1.35864,1.3587,577
2025-07-09T17:35:00.000000000Z,1.35871,1.3588,1.35828,1.35846,497
2025-07-09T17:40:00.000000000Z,1.35844,1.35848,1.35819,1.35831,568
2025-07-09T17:45:00.000000000Z,1.35832,1.35882,1.35832,1.3588,450
2025-07-09T17:50:00.000000000Z,1.3588,1.35918,1.35873,1.35903,591
2025-07-09T17:55:00.000000000Z,1.359,1.35906,1.3588,1.35891,518
2025-07-09T18:00:00.000000000Z,1.35892,1.35916,1.35838,1.35914,817
2025-07-09T18:05:00.000000000Z,1.35912,1.3596,1.35894,1.35943,672
2025-07-09T18:10:00.000000000Z,1.3594,1.35994,1.3593,1.3597,521
2025-07-09T18:15:00.000000000Z,1.35972,1.35982,1.35933,1.3597,689
2025-07-09T18:20:00.000000000Z,1.3597,1.35982,1.35952,1.35964,494
2025-07-09T18:25:00.000000000Z,1.35963,1.35982,1.35952,1.35954,417
2025-07-09T18:30:00.000000000Z,1.35953,1.35966,1.3594,1.35952,530
2025-07-09T18:35:00.000000000Z,1.35953,1.35955,1.35898,1.35901,583
2025-07-09T18:40:00.000000000Z,1.359,1.35907,1.35856,1.35876,713
2025-07-09T18:45:00.000000000Z,1.35878,1.35902,1.35866,1.35882,692
2025-07-09T18:50:00.000000000Z,1.35883,1.35884,1.35856,1.35867,568
2025-07-09T18:55:00.000000000Z,1.35866,1.35894,1.35854,1.35881,891
2025-07-09T19:00:00.000000000Z,1.35882,1.35901,1.35872,1.35872,644
2025-07-09T19:05:00.000000000Z,1.35873,1.35902,1.35872,1.35882,512
2025-07-09T19:10:00.000000000Z,1.35883,1.35904,1.35882,1.35892,382
2025-07-09T19:15:00.000000000Z,1.35894,1.35916,1.35882,1.35912,506
2025-07-09T19:20:00.000000000Z,1.35912,1.35956,1.35911,1.35952,484
2025-07-09T19:25:00.000000000Z,1.35952,1.35972,1.35948,1.35961,470
2025-07-09T19:30:00.000000000Z,1.35962,1.35962,1.35939,1.35949,324
2025-07-09T19:35:00.000000000Z,1.3595,1.35996,1.3595,1.35993,422
2025-07-09T19:40:00.000000000Z,1.35996,1.3601,1.35974,1.35982,366
2025-07-09T19:45:00.000000000Z,1.35982,1.35992,1.35962,1.35964,312
2025-07-09T19:50:00.000000000Z,1.35964,1.3598,1.35952,1.35975,425
2025-07-09T19:55:00.000000000Z,1.35974,1.35975,1.35941,1.35954,493
2025-07-09T20:00:00.000000000Z,1.35954,1.35958,1.35925,1.35942,350
2025-07-09T20:05:00.000000000Z,1.35944,1.35944,1.3592,1.35921,221
2025-07-09T20:10:00.000000000Z,1.35918,1.35925,1.35896,1.35924,241
2025-07-09T20:15:00.000000000Z,1.35924,1.35924,1.35901,1.35902,264
2025-07-09T20:20:00.000000000Z,1.359,1.35902,1.35845,1.35854,356
2025-07-09T20:25:00.000000000Z,1.35854,1.35882,1.3585,1.35874,292
2025-07-09T20:30:00.000000000Z,1.35873,1.35873,1.3584,1.35852,200
2025-07-09T20:35:00.000000000Z,1.35852,1.35884,1.3585,1.35878,250
2025-07-09T20:40:00.000000000Z,1.35877,1.35887,1.35866,1.35874,306
2025-07-09T20:45:00.000000000Z,1.35873,1.35895,1.35869,1.35883,461
2025-07-09T20:50:00.000000000Z,1.35882,1.35888,1.35874,1.35878,318
2025-07-09T20:55:00.000000000Z,1.3588,1.35894,1.35852,1.3586,803
2025-07-09T21:00:00.000000000Z,1.35864,1.35864,1.35864,1.35864,1
2025-07-09T21:10:00.000000000Z,1.35864,1.35864,1.35864,1.35864,1
2025-07-09T21:15:00.000000000Z,1.35868,1.35868,1.3586,1.3586,4
2025-07-09T21:25:00.000000000Z,1.35862,1.35862,1.35862,1.35862,1
2025-07-09T21:35:00.000000000Z,1.35863,1.35872,1.35862,1.35868,151
2025-07-09T21:40:00.000000000Z,1.35869,1.35883,1.35862,1.35875,295
2025-07-09T21:45:00.000000000Z,1.35871,1.35879,1.35866,1.35867,107
2025-07-09T21:50:00.000000000Z,1.35866,1.35868,1.35862,1.35862,130
