time,open,high,low,close,volume
2025-07-08T20:40:00.000000000Z,107.24,107.25,107.222,107.247,272
2025-07-08T20:45:00.000000000Z,107.247,107.26,107.238,107.251,333
2025-07-08T20:50:00.000000000Z,107.252,107.279,107.241,107.27,296
2025-07-08T20:55:00.000000000Z,107.27,107.284,107.258,107.28,220
2025-07-08T21:00:00.000000000Z,107.31,107.31,107.31,107.31,1
2025-07-08T21:05:00.000000000Z,107.33,107.33,107.322,107.323,3
2025-07-08T21:10:00.000000000Z,107.323,107.323,107.323,107.323,1
2025-07-08T21:15:00.000000000Z,107.318,107.318,107.28,107.288,9
2025-07-08T21:20:00.000000000Z,107.284,107.284,107.277,107.278,3
2025-07-08T21:25:00.000000000Z,107.278,107.278,107.228,107.256,12
2025-07-08T21:30:00.000000000Z,107.273,107.273,107.258,107.258,5
2025-07-08T21:35:00.000000000Z,107.255,107.256,107.255,107.255,3
2025-07-08T21:40:00.000000000Z,107.255,107.255,107.255,107.255,1
2025-07-08T21:45:00.000000000Z,107.273,107.273,107.257,107.258,3
2025-07-08T21:50:00.000000000Z,107.266,107.273,107.266,107.273,6
2025-07-08T21:55:00.000000000Z,107.275,107.305,107.258,107.274,10
2025-07-08T22:00:00.000000000Z,107.287,107.31,107.272,107.304,106
2025-07-08T22:05:00.000000000Z,107.304,107.318,107.28,107.28,29
2025-07-08T22:10:00.000000000Z,107.291,107.31,107.28,107.286,66
2025-07-08T22:15:00.000000000Z,107.288,107.293,107.275,107.28,38
2025-07-08T22:20:00.000000000Z,107.279,107.282,107.27,107.281,65
2025-07-08T22:25:00.000000000Z,107.282,107.286,107.276,107.284,33
2025-07-08T22:30:00.000000000Z,107.282,107.296,107.282,107.287,41
2025-07-08T22:35:00.000000000Z,107.286,107.288,107.278,107.28,30
2025-07-08T22:40:00.000000000Z,107.28,107.292,107.255,107.262,25
2025-07-08T22:45:00.000000000Z,107.262,107.263,107.262,107.262,4
2025-07-08T22:50:00.000000000Z,107.27,107.286,107.256,107.271,35
2025-07-08T22:55:00.000000000Z,107.27,107.278,107.264,107.275,11
2025-07-08T23:00:00.000000000Z,107.273,107.302,107.273,107.302,58
2025-07-08T23:05:00.000000000Z,107.302,107.35,107.302,107.336,112
2025-07-08T23:10:00.000000000Z,107.334,107.374,107.333,107.374,182
2025-07-08T23:15:00.000000000Z,107.376,107.385,107.358,107.373,110
2025-07-08T23:20:00.000000000Z,107.37,107.391,107.359,107.378,150
2025-07-08T23:25:00.000000000Z,107.377,107.42,107.377,107.409,115
2025-07-08T23:30:00.000000000Z,107.408,107.422,107.396,107.4,186
2025-07-08T23:35:00.000000000Z,107.4,107.432,107.4,107.429,143
2025-07-08T23:40:00.000000000Z,107.426,107.454,107.422,107.448,232
2025-07-08T23:45:00.000000000Z,107.446,107.454,107.429,107.442,205
2025-07-08T23:50:00.000000000Z,107.442,107.46,107.437,107.46,274
2025-07-08T23:55:00.000000000Z,107.459,107.46,107.426,107.45,101
2025-07-09T00:00:00.000000000Z,107.446,107.47,107.368,107.379,456
2025-07-09T00:05:00.000000000Z,107.38,107.406,107.35,107.38,182
2025-07-09T00:10:00.000000000Z,107.38,107.404,107.352,107.366,349
2025-07-09T00:15:00.000000000Z,107.364,107.416,107.358,107.376,222
2025-07-09T00:20:00.000000000Z,107.378,107.406,107.366,107.398,140
2025-07-09T00:25:00.000000000Z,107.394,107.44,107.38,107.417,118
2025-07-09T00:30:00.000000000Z,107.412,107.436,107.398,107.398,212
2025-07-09T00:35:00.000000000Z,107.396,107.41,107.382,107.39,108
2025-07-09T00:40:00.000000000Z,107.397,107.402,107.364,107.379,185
2025-07-09T00:45:00.000000000Z,107.378,107.382,107.35,107.365,103
2025-07-09T00:50:00.000000000Z,107.366,107.378,107.318,107.376,330
2025-07-09T00:55:00.000000000Z,107.382,107.414,107.346,107.355,195
2025-07-09T01:00:00.000000000Z,107.356,107.39,107.353,107.38,295
2025-07-09T01:05:00.000000000Z,107.38,107.474,107.374,107.474,243
2025-07-09T01:10:00.000000000Z,107.471,107.514,107.46,107.462,336
2025-07-09T01:15:00.000000000Z,107.464,107.47,107.378,107.402,303
2025-07-09T01:20:00.000000000Z,107.399,107.405,107.362,107.37,230
2025-07-09T01:25:00.000000000Z,107.368,107.387,107.357,107.37,174
2025-07-09T01:30:00.000000000Z,107.371,107.372,107.313,107.367,292
2025-07-09T01:35:00.000000000Z,107.362,107.376,107.333,107.376,244
2025-07-09T01:40:00.000000000Z,107.375,107.409,107.368,107.386,195
2025-07-09T01:45:00.000000000Z,107.382,107.427,107.361,107.416,150
2025-07-09T01:50:00.000000000Z,107.417,107.436,107.394,107.404,143
2025-07-09T01:55:00.000000000Z,107.405,107.424,107.392,107.412,188
2025-07-09T02:00:00.000000000Z,107.416,107.458,107.396,107.414,226
2025-07-09T02:05:00.000000000Z,107.416,107.427,107.39,107.416,173
2025-07-09T02:10:00.000000000Z,107.418,107.45,107.412,107.444,117
2025-07-09T02:15:00.000000000Z,107.447,107.456,107.424,107.447,207
2025-07-09T02:20:00.000000000Z,107.446,107.465,107.428,107.449,159
2025-07-09T02:25:00.000000000Z,107.45,107.462,107.43,107.43,90
2025-07-09T02:30:00.000000000Z,107.43,107.463,107.43,107.46,79
2025-07-09T02:35:00.000000000Z,107.457,107.471,107.436,107.457,206
2025-07-09T02:40:00.000000000Z,107.458,107.488,107.457,107.486,198
2025-07-09T02:45:00.000000000Z,107.487,107.499,107.477,107.484,274
2025-07-09T02:50:00.000000000Z,107.483,107.504,107.475,107.49,295
2025-07-09T02:55:00.000000000Z,107.49,107.508,107.478,107.494,274
2025-07-09T03:00:00.000000000Z,107.494,107.526,107.494,107.509,356
2025-07-09T03:05:00.000000000Z,107.505,107.54,107.498,107.511,323
2025-07-09T03:10:00.000000000Z,107.512,107.52,107.492,107.514,146
2025-07-09T03:15:00.000000000Z,107.518,107.534,107.504,107.504,137
2025-07-09T03:20:00.000000000Z,107.502,107.502,107.458,107.458,140
2025-07-09T03:25:00.000000000Z,107.458,107.508,107.458,107.498,72
2025-07-09T03:30:00.000000000Z,107.502,107.512,107.478,107.494,179
2025-07-09T03:35:00.000000000Z,107.498,107.51,107.49,107.504,147
2025-07-09T03:40:00.000000000Z,107.503,107.513,107.462,107.462,73
2025-07-09T03:45:00.000000000Z,107.462,107.492,107.459,107.482,69
2025-07-09T03:50:00.000000000Z,107.483,107.492,107.474,107.492,154
2025-07-09T03:55:00.000000000Z,107.492,107.493,107.472,107.476,177
2025-07-09T04:00:00.000000000Z,107.476,107.498,107.471,107.482,299
2025-07-09T04:05:00.000000000Z,107.481,107.488,107.474,107.482,123
2025-07-09T04:10:00.000000000Z,107.482,107.51,107.478,107.496,151
2025-07-09T04:15:00.000000000Z,107.491,107.507,107.484,107.495,113
2025-07-09T04:20:00.000000000Z,107.494,107.519,107.492,107.508,261
2025-07-09T04:25:00.000000000Z,107.509,107.523,107.508,107.518,196
2025-07-09T04:30:00.000000000Z,107.512,107.533,107.508,107.531,272
2025-07-09T04:35:00.000000000Z,107.53,107.539,107.52,107.526,399
2025-07-09T04:40:00.000000000Z,107.526,107.534,107.508,107.523,319
2025-07-09T04:45:00.000000000Z,107.522,107.53,107.516,107.523,201
2025-07-09T04:50:00.000000000Z,107.522,107.534,107.519,107.527,210
2025-07-09T04:55:00.000000000Z,107.526,107.529,107.488,107.494,218
2025-07-09T05:00:00.000000000Z,107.495,107.52,107.494,107.516,166
2025-07-09T05:05:00.000000000Z,107.516,107.532,107.5,107.51,107
2025-07-09T05:10:00.000000000Z,107.508,107.544,107.508,107.509,131
2025-07-09T05:15:00.000000000Z,107.508,107.513,107.495,107.501,209
2025-07-09T05:20:00.000000000Z,107.499,107.507,107.477,107.486,333
2025-07-09T05:25:00.000000000Z,107.485,107.492,107.475,107.485,308
2025-07-09T05:30:00.000000000Z,107.486,107.486,107.47,107.483,296
2025-07-09T05:35:00.000000000Z,107.482,107.507,107.482,107.507,320
2025-07-09T05:40:00.000000000Z,107.506,107.506,107.476,107.478,410
2025-07-09T05:45:00.000000000Z,107.48,107.482,107.442,107.474,404
2025-07-09T05:50:00.000000000Z,107.474,107.486,107.461,107.463,381
2025-07-09T05:55:00.000000000Z,107.464,107.509,107.462,107.498,429
2025-07-09T06:00:00.000000000Z,107.499,107.522,107.473,107.507,394
2025-07-09T06:05:00.000000000Z,107.506,107.514,107.482,107.499,454
2025-07-09T06:10:00.000000000Z,107.5,107.5,107.468,107.472,509
2025-07-09T06:15:00.000000000Z,107.474,107.498,107.458,107.492,443
2025-07-09T06:20:00.000000000Z,107.492,107.502,107.469,107.484,375
2025-07-09T06:25:00.000000000Z,107.484,107.484,107.452,107.473,452
2025-07-09T06:30:00.000000000Z,107.476,107.49,107.462,107.47,506
2025-07-09T06:35:00.000000000Z,107.468,107.471,107.434,107.44,378
2025-07-09T06:40:00.000000000Z,107.44,107.454,107.434,107.45,371
2025-07-09T06:45:00.000000000Z,107.45,107.478,107.446,107.472,519
2025-07-09T06:50:00.000000000Z,107.471,107.476,107.436,107.45,360
2025-07-09T06:55:00.000000000Z,107.452,107.458,107.412,107.414,333
2025-07-09T07:00:00.000000000Z,107.417,107.426,107.398,107.398,340
2025-07-09T07:05:00.000000000Z,107.393,107.424,107.391,107.4,369
2025-07-09T07:10:00.000000000Z,107.4,107.402,107.332,107.351,428
2025-07-09T07:15:00.000000000Z,107.349,107.359,107.294,107.324,366
2025-07-09T07:20:00.000000000Z,107.319,107.337,107.306,107.31,281
2025-07-09T07:25:00.000000000Z,107.312,107.32,107.3,107.314,271
2025-07-09T07:30:00.000000000Z,107.313,107.32,107.264,107.316,346
2025-07-09T07:35:00.000000000Z,107.316,107.334,107.242,107.244,481
2025-07-09T07:40:00.000000000Z,107.244,107.278,107.242,107.26,419
2025-07-09T07:45:00.000000000Z,107.262,107.29,107.26,107.279,272
2025-07-09T07:50:00.000000000Z,107.282,107.284,107.258,107.274,250
2025-07-09T07:55:00.000000000Z,107.271,107.3,107.26,107.278,459
2025-07-09T08:00:00.000000000Z,107.278,107.291,107.203,107.206,564
2025-07-09T08:05:00.000000000Z,107.205,107.24,107.186,107.218,315
2025-07-09T08:10:00.000000000Z,107.22,107.24,107.212,107.223,319
2025-07-09T08:15:00.000000000Z,107.226,107.266,107.224,107.26,273
2025-07-09T08:20:00.000000000Z,107.261,107.274,107.23,107.23,272
2025-07-09T08:25:00.000000000Z,107.231,107.26,107.226,107.226,291
2025-07-09T08:30:00.000000000Z,107.23,107.24,107.206,107.214,338
2025-07-09T08:35:00.000000000Z,107.216,107.22,107.194,107.208,351
2025-07-09T08:40:00.000000000Z,107.207,107.214,107.154,107.162,378
2025-07-09T08:45:00.000000000Z,107.162,107.174,107.15,107.156,385
2025-07-09T08:50:00.000000000Z,107.154,107.193,107.148,107.193,378
2025-07-09T08:55:00.000000000Z,107.196,107.198,107.171,107.185,331
2025-07-09T09:00:00.000000000Z,107.188,107.196,107.158,107.158,330
2025-07-09T09:05:00.000000000Z,107.161,107.165,107.124,107.124,342
2025-07-09T09:10:00.000000000Z,107.124,107.138,107.11,107.131,272
2025-07-09T09:15:00.000000000Z,107.126,107.153,107.118,107.126,304
2025-07-09T09:20:00.000000000Z,107.127,107.13,107.095,107.112,322
2025-07-09T09:25:00.000000000Z,107.112,107.152,107.088,107.149,266
2025-07-09T09:30:00.000000000Z,107.151,107.153,107.129,107.144,289
2025-07-09T09:35:00.000000000Z,107.144,107.154,107.118,107.119,348
2025-07-09T09:40:00.000000000Z,107.12,107.176,107.12,107.176,289
2025-07-09T09:45:00.000000000Z,107.173,107.174,107.136,107.154,241
2025-07-09T09:50:00.000000000Z,107.152,107.154,107.132,107.145,265
2025-07-09T09:55:00.000000000Z,107.141,107.156,107.126,107.155,394
2025-07-09T10:00:00.000000000Z,107.158,107.158,107.112,107.129,377
2025-07-09T10:05:00.000000000Z,107.125,107.128,107.102,107.114,347
2025-07-09T10:10:00.000000000Z,107.115,107.13,107.094,107.112,271
2025-07-09T10:15:00.000000000Z,107.112,107.134,107.106,107.112,300
2025-07-09T10:20:00.000000000Z,107.112,107.132,107.105,107.13,307
2025-07-09T10:25:00.000000000Z,107.13,107.142,107.108,107.122,400
2025-07-09T10:30:00.000000000Z,107.12,107.121,107.107,107.118,327
2025-07-09T10:35:00.000000000Z,107.118,107.148,107.097,107.148,473
2025-07-09T10:40:00.000000000Z,107.147,107.17,107.138,107.142,413
2025-07-09T10:45:00.000000000Z,107.142,107.142,107.108,107.114,352
2025-07-09T10:50:00.000000000Z,107.114,107.114,107.062,107.088,270
2025-07-09T10:55:00.000000000Z,107.088,107.11,107.08,107.089,275
2025-07-09T11:00:00.000000000Z,107.087,107.102,107.064,107.084,261
2025-07-09T11:05:00.000000000Z,107.08,107.094,107.066,107.082,245
2025-07-09T11:10:00.000000000Z,107.084,107.093,107.064,107.092,270
2025-07-09T11:15:00.000000000Z,107.088,107.093,107.068,107.089,264
2025-07-09T11:20:00.000000000Z,107.087,107.093,107.066,107.077,250
2025-07-09T11:25:00.000000000Z,107.076,107.094,107.068,107.079,289
2025-07-09T11:30:00.000000000Z,107.08,107.128,107.07,107.124,296
2025-07-09T11:35:00.000000000Z,107.126,107.134,107.105,107.124,295
2025-07-09T11:40:00.000000000Z,107.124,107.126,107.085,107.088,311
2025-07-09T11:45:00.000000000Z,107.092,107.096,107.069,107.088,268
2025-07-09T11:50:00.000000000Z,107.088,107.108,107.079,107.094,351
2025-07-09T11:55:00.000000000Z,107.094,107.116,107.064,107.064,464
2025-07-09T12:00:00.000000000Z,107.067,107.094,107.044,107.072,402
2025-07-09T12:05:00.000000000Z,107.071,107.072,107.04,107.068,379
2025-07-09T12:10:00.000000000Z,107.068,107.086,107.054,107.065,423
2025-07-09T12:15:00.000000000Z,107.064,107.081,106.998,107.032,668
2025-07-09T12:20:00.000000000Z,107.034,107.089,107.024,107.083,577
2025-07-09T12:25:00.000000000Z,107.085,107.109,107.077,107.09,447
2025-07-09T12:30:00.000000000Z,107.088,107.102,107.055,107.055,455
2025-07-09T12:35:00.000000000Z,107.052,107.138,107.046,107.12,622
2025-07-09T12:40:00.000000000Z,107.118,107.119,107.07,107.072,423
2025-07-09T12:45:00.000000000Z,107.07,107.082,107.045,107.07,351
2025-07-09T12:50:00.000000000Z,107.07,107.07,107.016,107.022,557
2025-07-09T12:55:00.000000000Z,107.02,107.038,107.004,107.014,545
2025-07-09T13:00:00.000000000Z,107.014,107.035,106.968,106.994,615
2025-07-09T13:05:00.000000000Z,106.996,107.015,106.978,107.006,373
2025-07-09T13:10:00.000000000Z,107.005,107.02,106.964,106.986,535
2025-07-09T13:15:00.000000000Z,106.987,107.032,106.958,107.032,434
2025-07-09T13:20:00.000000000Z,107.034,107.086,107.024,107.048,404
2025-07-09T13:25:00.000000000Z,107.043,107.056,107.032,107.047,413
2025-07-09T13:30:00.000000000Z,107.045,107.06,107.009,107.03,552
2025-07-09T13:35:00.000000000Z,107.031,107.064,107.012,107.041,636
2025-07-09T13:40:00.000000000Z,107.042,107.044,106.996,107.012,562
2025-07-09T13:45:00.000000000Z,107.016,107.033,106.975,106.984,454
2025-07-09T13:50:00.000000000Z,106.984,107.024,106.971,107.016,387
2025-07-09T13:55:00.000000000Z,107.017,107.073,107.017,107.034,1157
2025-07-09T14:00:00.000000000Z,107.032,107.032,106.958,106.976,318
2025-07-09T14:05:00.000000000Z,106.978,106.983,106.883,106.902,601
2025-07-09T14:10:00.000000000Z,106.904,106.926,106.89,106.922,560
2025-07-09T14:15:00.000000000Z,106.922,106.962,106.916,106.929,666
2025-07-09T14:20:00.000000000Z,106.93,106.948,106.918,106.932,435
2025-07-09T14:25:00.000000000Z,106.93,106.968,106.929,106.957,679
2025-07-09T14:30:00.000000000Z,106.959,106.98,106.908,106.926,809
2025-07-09T14:35:00.000000000Z,106.924,106.95,106.906,106.938,463
2025-07-09T14:40:00.000000000Z,106.94,106.965,106.93,106.936,435
2025-07-09T14:45:00.000000000Z,106.936,106.954,106.926,106.944,306
2025-07-09T14:50:00.000000000Z,106.95,106.983,106.928,106.972,476
2025-07-09T14:55:00.000000000Z,106.968,106.975,106.935,106.944,545
2025-07-09T15:00:00.000000000Z,106.945,106.974,106.932,106.969,449
2025-07-09T15:05:00.000000000Z,106.972,107.002,106.968,106.971,341
2025-07-09T15:10:00.000000000Z,106.969,106.974,106.918,106.946,355
2025-07-09T15:15:00.000000000Z,106.946,106.957,106.918,106.94,389
2025-07-09T15:20:00.000000000Z,106.942,106.97,106.94,106.958,392
2025-07-09T15:25:00.000000000Z,106.954,106.957,106.94,106.951,388
2025-07-09T15:30:00.000000000Z,106.95,106.955,106.902,106.911,403
2025-07-09T15:35:00.000000000Z,106.914,106.942,106.906,106.939,307
2025-07-09T15:40:00.000000000Z,106.938,106.946,106.918,106.918,279
2025-07-09T15:45:00.000000000Z,106.918,106.954,106.916,106.932,321
2025-07-09T15:50:00.000000000Z,106.934,107.0,106.93,106.99,396
2025-07-09T15:55:00.000000000Z,106.99,107.008,106.972,107.001,420
2025-07-09T16:00:00.000000000Z,107.002,107.002,106.921,106.928,321
2025-07-09T16:05:00.000000000Z,106.934,106.945,106.915,106.915,219
2025-07-09T16:10:00.000000000Z,106.916,106.916,106.877,106.88,258
2025-07-09T16:15:00.000000000Z,106.879,106.904,106.853,106.901,342
2025-07-09T16:20:00.000000000Z,106.902,106.927,106.9,106.91,386
2025-07-09T16:25:00.000000000Z,106.912,106.939,106.908,106.925,260
2025-07-09T16:30:00.000000000Z,106.924,106.928,106.906,106.92,178
2025-07-09T16:35:00.000000000Z,106.92,106.92,106.888,106.891,185
2025-07-09T16:40:00.000000000Z,106.89,106.895,106.864,106.869,315
2025-07-09T16:45:00.000000000Z,106.867,106.887,106.854,106.887,328
2025-07-09T16:50:00.000000000Z,106.889,106.914,106.886,106.896,404
2025-07-09T16:55:00.000000000Z,106.896,106.914,106.895,106.913,452
2025-07-09T17:00:00.000000000Z,106.916,106.926,106.886,106.886,507
2025-07-09T17:05:00.000000000Z,106.886,106.887,106.868,106.882,327
2025-07-09T17:10:00.000000000Z,106.882,106.892,106.861,106.875,363
2025-07-09T17:15:00.000000000Z,106.876,106.9,106.869,106.875,296
2025-07-09T17:20:00.000000000Z,106.873,106.88,106.864,106.876,183
2025-07-09T17:25:00.000000000Z,106.876,106.887,106.854,106.887,260
2025-07-09T17:30:00.000000000Z,106.885,106.886,106.844,106.846,315
2025-07-09T17:35:00.000000000Z,106.846,106.865,106.846,106.858,322
2025-07-09T17:40:00.000000000Z,106.858,106.88,106.848,106.85,350
2025-07-09T17:45:00.000000000Z,106.852,106.876,106.836,106.868,333
2025-07-09T17:50:00.000000000Z,106.868,106.886,106.863,106.886,392
2025-07-09T17:55:00.000000000Z,106.888,106.892,106.876,106.881,224
2025-07-09T18:00:00.000000000Z,106.876,106.908,106.86,106.874,352
2025-07-09T18:05:00.000000000Z,106.874,106.906,106.866,106.873,412
2025-07-09T18:10:00.000000000Z,106.872,106.891,106.867,106.876,408
2025-07-09T18:15:00.000000000Z,106.877,106.888,106.851,106.852,344
2025-07-09T18:20:00.000000000Z,106.854,106.862,106.839,106.85,289
2025-07-09T18:25:00.000000000Z,106.852,106.858,106.839,106.856,293
2025-07-09T18:30:00.000000000Z,106.858,106.864,106.84,106.851,228
2025-07-09T18:35:00.000000000Z,106.847,106.864,106.842,106.852,221
2025-07-09T18:40:00.000000000Z,106.852,106.878,106.852,106.87,270
2025-07-09T18:45:00.000000000Z,106.87,106.879,106.854,106.865,342
2025-07-09T18:50:00.000000000Z,106.866,106.872,106.856,106.86,301
2025-07-09T18:55:00.000000000Z,106.862,106.866,106.834,106.86,371
2025-07-09T19:00:00.000000000Z,106.861,106.886,106.86,106.886,338
2025-07-09T19:05:00.000000000Z,106.887,106.887,106.861,106.868,211
2025-07-09T19:10:00.000000000Z,106.867,106.868,106.832,106.832,242
2025-07-09T19:15:00.000000000Z,106.834,106.85,106.823,106.847,229
2025-07-09T19:20:00.000000000Z,106.844,106.858,106.838,106.856,239
2025-07-09T19:25:00.000000000Z,106.856,106.881,106.854,106.874,165
2025-07-09T19:30:00.000000000Z,106.874,106.894,106.866,106.882,238
2025-07-09T19:35:00.000000000Z,106.882,106.886,106.862,106.884,206
2025-07-09T19:40:00.000000000Z,106.884,106.89,106.87,106.875,343
2025-07-09T19:45:00.000000000Z,106.876,106.878,106.863,106.872,211
2025-07-09T19:50:00.000000000Z,106.874,106.884,106.852,106.883,161
2025-07-09T19:55:00.000000000Z,106.882,106.919,106.881,106.908,429
2025-07-09T20:00:00.000000000Z,106.912,106.95,106.912,106.916,200
2025-07-09T20:05:00.000000000Z,106.916,106.944,106.914,106.936,136
2025-07-09T20:10:00.000000000Z,106.936,106.978,106.936,106.964,161
2025-07-09T20:15:00.000000000Z,106.965,107.004,106.936,106.936,283
2025-07-09T20:20:00.000000000Z,106.934,106.959,106.928,106.958,269
2025-07-09T20:25:00.000000000Z,106.95,106.959,106.921,106.928,206
2025-07-09T20:30:00.000000000Z,106.927,106.952,106.916,106.942,117
2025-07-09T20:35:00.000000000Z,106.94,106.95,106.924,106.938,68
2025-07-09T20:40:00.000000000Z,106.938,106.944,106.911,106.924,89
2025-07-09T20:45:00.000000000Z,106.923,106.927,106.908,106.922,125
2025-07-09T20:50:00.000000000Z,106.924,106.932,106.909,106.916,302
2025-07-09T20:55:00.000000000Z,106.912,106.912,106.888,106.912,121
2025-07-09T21:00:00.000000000Z,106.948,106.948,106.948,106.948,1
2025-07-09T21:05:00.000000000Z,106.948,106.948,106.904,106.947,5
2025-07-09T21:10:00.000000000Z,106.948,106.972,106.927,106.962,16
2025-07-09T21:15:00.000000000Z,106.986,106.986,106.957,106.96,6
2025-07-09T21:20:00.000000000Z,106.93,106.932,106.921,106.926,10
2025-07-09T21:25:00.000000000Z,106.924,106.924,106.922,106.922,7
2025-07-09T21:30:00.000000000Z,106.92,106.92,106.894,106.92,6
2025-07-09T21:35:00.000000000Z,106.918,106.918,106.918,106.918,1
2025-07-09T21:40:00.000000000Z,106.908,106.912,106.886,106.886,13
2025-07-09T21:45:00.000000000Z,106.877,106.877,106.875,106.875,2
2025-07-09T21:50:00.000000000Z,106.88,106.88,106.874,106.876,4
2025-07-09T21:55:00.000000000Z,106.886,106.918,106.886,106.917,6
2025-07-09T22:00:00.000000000Z,106.914,106.924,106.869,106.872,114
2025-07-09T22:05:00.000000000Z,106.869,106.9,106.868,106.896,48
2025-07-09T22:10:00.000000000Z,106.899,106.916,106.882,106.903,73
2025-07-09T22:15:00.000000000Z,106.9,106.917,106.896,106.908,79
2025-07-09T22:20:00.000000000Z,106.906,106.906,106.892,106.9,52
2025-07-09T22:25:00.000000000Z,106.9,106.906,106.897,106.902,22
2025-07-09T22:30:00.000000000Z,106.904,106.909,106.904,106.906,22
2025-07-09T22:35:00.000000000Z,106.903,106.908,106.896,106.897,42
2025-07-09T22:40:00.000000000Z,106.896,106.902,106.874,106.876,32
2025-07-09T22:45:00.000000000Z,106.876,106.878,106.862,106.872,49
2025-07-09T22:50:00.000000000Z,106.875,106.875,106.852,106.859,18
2025-07-09T22:55:00.000000000Z,106.862,106.884,106.861,106.878,75
2025-07-09T23:00:00.000000000Z,106.871,106.914,106.863,106.902,143
2025-07-09T23:05:00.000000000Z,106.903,106.903,106.873,106.886,45
2025-07-09T23:10:00.000000000Z,106.882,106.882,106.856,106.856,53
2025-07-09T23:15:00.000000000Z,106.856,106.858,106.814,106.815,173
2025-07-09T23:20:00.000000000Z,106.817,106.828,106.778,106.786,186
2025-07-09T23:25:00.000000000Z,106.787,106.79,106.754,106.775,153
2025-07-09T23:30:00.000000000Z,106.78,106.782,106.762,106.78,179
2025-07-09T23:35:00.000000000Z,106.779,106.798,106.774,106.783,153
2025-07-09T23:40:00.000000000Z,106.782,106.815,106.782,106.813,134
2025-07-09T23:45:00.000000000Z,106.815,106.824,106.806,106.812,140
2025-07-09T23:50:00.000000000Z,106.81,106.82,106.768,106.793,174
2025-07-09T23:55:00.000000000Z,106.792,106.804,106.75,106.769,377
2025-07-10T00:00:00.000000000Z,106.77,106.774,106.721,106.73,550
2025-07-10T00:05:00.000000000Z,106.73,106.738,106.694,106.7,518
2025-07-10T00:10:00.000000000Z,106.7,106.766,106.691,106.742,281
2025-07-10T00:15:00.000000000Z,106.742,106.746,106.709,106.743,337
2025-07-10T00:20:00.000000000Z,106.742,106.752,106.664,106.676,267
2025-07-10T00:25:00.000000000Z,106.674,106.678,106.638,106.657,304
2025-07-10T00:30:00.000000000Z,106.658,106.694,106.611,106.67,334
2025-07-10T00:35:00.000000000Z,106.668,106.684,106.631,106.676,327
2025-07-10T00:40:00.000000000Z,106.672,106.674,106.628,106.668,405
